asset_id,doi,award_id,is_exist
9924353187601921,10.1080/09658211.2024.2351062,GM084907,True
9924339970701921,10.1080/09658211.2024.2307923,AG061886,True
9924339970701921,10.1080/09658211.2024.2307923,GM084907,True
9924339970701921,10.1080/09658211.2024.2307923,NIH R01,True
9924339970701921,10.1080/09658211.2024.2307923,OD020039,True
9924552554501921,10.1080/13607863.2021.2010183,HL007901,True
9924086654801921,10.1080/13825585.2019.1620913,NS007292,True
9924086654801921,10.1080/13825585.2019.1620913,for JDJ),True
9924086663801921,10.1080/13825585.2021.1882377,AG013846,True
9924537530901921,10.1080/09658211.2023.2166079,COVID-19,True
9924537530901921,10.1080/09658211.2023.2166079,HL007901,True
9924537530901921,10.1080/09658211.2023.2166079,HL007,True
9924537530901921,10.1080/09658211.2023.2166079,"NIH NRSA T32 NS007292,NIH T32 HL007901",True
9924537530901921,10.1080/09658211.2023.2166079,NIH T32,True
9924537530901921,10.1080/09658211.2023.2166079,NRSA T32,True
9924537530901921,10.1080/09658211.2023.2166079,NS007292,True
9924537530901921,10.1080/09658211.2023.2166079,NS007292,True
9924288486301921,10.1080/10985549.2023.2255120,GM007122,True
9924288486301921,10.1080/10985549.2023.2255120,GM117034,True
9924288486301921,10.1080/10985549.2023.2255120,R01GM11703,True
9924288486301921,10.1080/10985549.2023.2255120,R01GM,True
9924116686501921,10.1080/17470919.2021.1929460,NS007292,True
9924374487701921,10.1080/14686996.2024.2373045,CA142746,True
9924374487701921,10.1080/14686996.2024.2373045,CA142746,True
9924374487701921,10.1080/14686996.2024.2373045,CA262920,True
9924550656301921,10.1080/14767058.2023.2190834,AI138856,True
9924550656301921,10.1080/14767058.2023.2190834,HD097300,True
9924550656301921,10.1080/14767058.2023.2190834,HD097300,True
9923980280801921,10.1083/jcb.201803164,GM083137,True
9924087084301921,10.1080/19439342.2021.1924833,HD050776,True
9924087084301921,10.1080/19439342.2021.1924833,HD070993,True
9923970780801921,10.1080/23723556.2019.1588658,GM061766,True
9923970780801921,10.1080/23723556.2019.1588658,GM127029,True
9923957907101921,10.1083/jcb.201805091,R01 GM057153,True
9924127122801921,10.1080/15374416.2020.1723598,HD050662,True
9924127122801921,10.1080/15374416.2020.1723598,HD051852,True
9924127122801921,10.1080/15374416.2020.1723598,MH096889,True
9924127122801921,10.1080/15374416.2020.1723598,MH109662,True
9924127122801921,10.1080/15374416.2020.1723598,NS041298,True
9923980282901921,10.1083/jcb.201904165,GM083137,True
9923980282901921,10.1083/jcb.201904165,GM098143,True
9924014396501921,10.1083/jcb.201906022,NS103967,True
9924014397401921,10.1083/jcb.201811074,NS103967,True
9924014397401921,10.1083/jcb.201811074,NS103967,True
9924014397401921,10.1083/jcb.201811074,OD018537,True
9924014397401921,10.1083/jcb.201811074,OD018537,True
9924014397401921,10.1083/jcb.201811074,R01 NS,True
9923970142901921,10.1083/jcb.202006022,GM098143,True
9923970142901921,10.1083/jcb.202006022,GM134895,True
9924201087601921,10.1083/jcb.202209105,GM134895,True
9924201087601921,10.1083/jcb.202209105,GM134895,True
9924201087601921,10.1083/jcb.202209105,GM135967,True
9924291986001921,10.1083/jcb.202306036,GM134895,True
9924291986001921,10.1083/jcb.202306036,GM134895,True
9924291986001921,10.1083/jcb.202306036,GM135967,True
9924302987601921,10.1083/jcb.202309021,GM134895,True
9924302987601921,10.1083/jcb.202309021,GM143050,True
9924552836601921,10.1085/jgp.201812015,GM107023,True
9924097789101921,10.1083/jcb.202112094,MH019929,True
9924097789101921,10.1083/jcb.202112094,NS103967,True
9924097789101921,10.1083/jcb.202112094,NS110123,True
9924097789101921,10.1083/jcb.202112094,NS120909,True
9924404483601921,10.1085/jgp.202413672,NS097343,True
9924014398001921,10.1083/jcb.202012034,GM007122,True
9924014398001921,10.1083/jcb.202012034,MH019929,True
9924014398001921,10.1083/jcb.202012034,NS007292,True
9924014398001921,10.1083/jcb.202012034,NS082127,True
9924014398001921,10.1083/jcb.202012034,NS103967,True
9924014398001921,10.1083/jcb.202012034,NS110123,True
9924014250301921,10.1089/jwh.2017.6543,HD074581,True
9924131505801921,10.1088/1361-648x/ac47dd,GM108021,True
9923979689001921,10.1091/mbc.e18-12-0815,GM063691,True
9924372057801921,10.1089/jwh.2023.0494,HD105712,True
9924187959501921,10.1091/mbc.e22-08-0372,OD018537,True
9923980286301921,10.1091/mbc.e19-12-0693,DK142038,True
9924594038301921,10.1091/mbc.e23-07-0269,SFB1286,True
9924347187601921,10.1091/mbc.e23-11-0459,GM134895,True
9924537530801921,10.1093/cercor/bhaa195,MH10180,True
9923980282001921,10.1091/mbc.e19-12-0705,GM095977,True
9923980282001921,10.1091/mbc.e19-12-0705,GM09597,True
9923980282001921,10.1091/mbc.e19-12-0705,GM134895,True
9923980282001921,10.1091/mbc.e19-12-0705,intramura,True
9924379940201921,10.1091/mbc.e24-05-0212-t,GM134895,True
9924379940201921,10.1091/mbc.e24-05-0212-t,GM134895,True
9924131323501921,10.1093/braincomms/fcaa010,AG005134,True
9924131323501921,10.1093/braincomms/fcaa010,NS083845,True
9924085836001921,10.1093/cercor/bhab379,AG034570,True
9924085836001921,10.1093/cercor/bhab379,AG044292,True
9924085836001921,10.1093/cercor/bhab379,AG058748,True
9924085836001921,10.1093/cercor/bhab379,AG062542,True
9924382087301921,10.1083/jcb.202405025,1S10OD0,True
9924382087301921,10.1083/jcb.202405025,NS103967,True
9924382087301921,10.1083/jcb.202405025,NS103967,True
9924382087301921,10.1083/jcb.202405025,NS103967,True
9924382087301921,10.1083/jcb.202405025,NS110907,True
9924382087301921,10.1083/jcb.202405025,NS120909,True
9924382087301921,10.1083/jcb.202405025,OD018537,True
9924382087301921,10.1083/jcb.202405025,OD034223,True
9924382087301921,10.1083/jcb.202405025,R01 NS,True
9923973873201921,10.1093/genetics/iyab004,DC005991,True
9923973873201921,10.1093/genetics/iyab004,DC015758,True
9923973873201921,10.1093/genetics/iyab004,NS087544,True
9924282682401921,10.1093/g3journal/jkad186,GM122463,True
9924282682401921,10.1093/g3journal/jkad186,GM1224,True
9924282682401921,10.1093/g3journal/jkad186,GM139594,True
9924282682401921,10.1093/g3journal/jkad186,GM139594,True
9924160587601921,10.1093/genetics/iyac143,GM122463,True
9924160587601921,10.1093/genetics/iyac143,GM1224,True
9924160587601921,10.1093/genetics/iyac143,R01 NS,True
9924550656101921,10.1093/g3journal/jkad133,GM000708,True
9924550656101921,10.1093/g3journal/jkad133,GM000708,True
9924550656101921,10.1093/g3journal/jkad133,GM000708,True
9924550656101921,10.1093/g3journal/jkad133,GM000708,True
9924550656101921,10.1093/g3journal/jkad133,GM119816,True
9924550656101921,10.1093/g3journal/jkad133,GM119816,True
9924217092001921,10.1093/genetics/iyad057,AI122802,True
9924217092001921,10.1093/genetics/iyad057,AI140018,True
9924217092001921,10.1093/genetics/iyad057,AI157194,True
9924217092001921,10.1093/genetics/iyad057,NS007292,True
9924086611201921,10.1093/chemse/bjz013,DC000945,True
9924086611201921,10.1093/chemse/bjz013,DC006666,True
9924086611201921,10.1093/chemse/bjz013,DC006914,True
9924086611201921,10.1093/chemse/bjz013,DC007630,True
9924086611201921,10.1093/chemse/bjz013,DC012746,True
9924086611201921,10.1093/chemse/bjz013,DC014420,True
9924086611201921,10.1093/chemse/bjz013,DC016833,True
9924086611201921,10.1093/chemse/bjz013,R01DC006304,True
9924086611201921,10.1093/chemse/bjz013,R01DC007708,True
9924550661201921,10.1093/genetics/iyae068,GM127029,True
9924550661201921,10.1093/genetics/iyae068,GM127029,True
9924550661201921,10.1093/genetics/iyae068,Molecular,True
9924234457501921,10.1093/cercor/bhad134,AG044292,True
9924234457501921,10.1093/cercor/bhad134,NARSAD,True
9924159681201921,10.1093/geronb/gbab232,AG009740,True
9924211579901921,10.1093/geronb/gbac114,AG061886,True
9924339971001921,10.1093/geronb/gbad186,AG051853,True
