award,doi
1207704,https://doi.org/10.3847/1538-3881/ad5bdb
DEAC0500OR22725,https://doi.org/10.1051/0004-6361/202348308
1144085,https://doi.org/10.3847/1538-3881/ad5bdb
1916877,https://doi.org/10.1103/physrevlett.125.118002
1615796,https://doi.org/10.3847/1538-3881/ad5bdb
1140030,https://doi.org/10.3847/1538-3881/ad5bdb
1144085,https://doi.org/10.3847/1538-3881/ad5bdb
2034306,https://doi.org/10.3847/1538-3881/ad5bdb
0705062,https://doi.org/10.3847/1538-3881/ad5bdb
0096454,https://doi.org/10.3847/1538-3881/ad5bdb
0705062,https://doi.org/10.3847/1538-3881/ad5bdb
1715061,https://doi.org/10.3847/1538-3881/ad5bdb
1440254,https://doi.org/10.3847/1538-3881/ad5bdb
1310896,https://doi.org/10.3847/1538-3881/ad5bdb
1715061,https://doi.org/10.3847/1538-3881/ad5bdb
1903847,https://doi.org/10.3847/1538-3881/ad5bdb
0905844,https://doi.org/10.3847/1538-3881/ad5bdb
1716327,https://doi.org/10.3847/1538-3881/ad5bdb
1207730,https://doi.org/10.3847/1538-3881/ad5bdb
1207704,https://doi.org/10.3847/1538-3881/ad5bdb
1207730,https://doi.org/10.3847/1538-3881/ad5bdb
1743747,https://doi.org/10.3847/1538-3881/ad5bdb
1935980,https://doi.org/10.3847/1538-3881/ad5bdb
1614868,https://doi.org/10.3847/1538-3881/ad5bdb
1248097,https://doi.org/10.3847/1538-3881/ad5bdb
0521233,https://doi.org/10.3847/1538-3881/ad5bdb
0521233,https://doi.org/10.3847/1538-3881/ad5bdb
0905844,https://doi.org/10.3847/1538-3881/ad5bdb
2307887,https://doi.org/10.3847/1538-3881/ad5bdb
1615796,https://doi.org/10.3847/1538-3881/ad5bdb
1140030,https://doi.org/10.3847/1538-3881/ad5bdb
1228509,https://doi.org/10.3847/1538-3881/ad5bdb
0922984,https://doi.org/10.3847/1538-3881/ad5bdb
1248097,https://doi.org/10.1051/0004-6361/202348308
1228509,https://doi.org/10.3847/1538-3881/ad5bdb
1614868,https://doi.org/10.3847/1538-3881/ad5bdb
0352953,https://doi.org/10.3847/1538-3881/ad5bdb
1743747,https://doi.org/10.3847/1538-3881/ad5bdb
1310896,https://doi.org/10.3847/1538-3881/ad5bdb
1207752,https://doi.org/10.3847/1538-3881/ad5bdb
2307887,https://doi.org/10.3847/1538-3881/ad5bdb
1935980,https://doi.org/10.3847/1538-3881/ad5bdb
0096454,https://doi.org/10.3847/1538-3881/ad5bdb
1440254,https://doi.org/10.3847/1538-3881/ad5bdb
DEAC0500OR22725,https://doi.org/10.3847/1538-3881/ad5bdb
1126433,https://doi.org/10.3847/1538-3881/ad5bdb
0922984,https://doi.org/10.3847/1538-3881/ad5bdb
0352953,https://doi.org/10.3847/1538-3881/ad5bdb
2034306,https://doi.org/10.3847/1538-3881/ad5bdb
1816420,https://doi.org/10.3847/1538-3881/ad5bdb
1816420,https://doi.org/10.3847/1538-3881/ad5bdb
1726637,https://doi.org/10.3847/1538-3881/ad5bdb
1126433,https://doi.org/10.3847/1538-3881/ad5bdb
SEV-2016-0597,https://doi.org/10.1093/mnras/sty2329
1716327,https://doi.org/10.3847/1538-3881/ad5bdb
1726637,https://doi.org/10.3847/1538-3881/ad5bdb
1207704,https://doi.org/10.1051/0004-6361/202450497
1144085,https://doi.org/10.1051/0004-6361/202450497
1207752,https://doi.org/10.3847/1538-3881/ad5bdb
1743747,https://doi.org/10.3847/1538-3881/ad5bdb
1903847,https://doi.org/10.3847/1538-3881/ad5bdb
1144085,https://doi.org/10.1051/0004-6361/202450497
1615796,https://doi.org/10.1051/0004-6361/202450497
0705062,https://doi.org/10.1051/0004-6361/202450497
1140030,https://doi.org/10.1051/0004-6361/202450497
1310896,https://doi.org/10.1051/0004-6361/202450497
0096454,https://doi.org/10.1051/0004-6361/202450497
0705062,https://doi.org/10.1051/0004-6361/202450497
1715061,https://doi.org/10.1051/0004-6361/202450497
2034306,https://doi.org/10.1051/0004-6361/202450497
1440254,https://doi.org/10.1051/0004-6361/202450497
1715061,https://doi.org/10.1051/0004-6361/202450497
1207730,https://doi.org/10.1051/0004-6361/202450497
0905844,https://doi.org/10.1051/0004-6361/202450497
1207730,https://doi.org/10.1051/0004-6361/202450497
1903847,https://doi.org/10.1051/0004-6361/202450497
1207704,https://doi.org/10.1051/0004-6361/202450497
MDM-2015-0509,https://doi.org/10.1093/mnras/sty2329
1716327,https://doi.org/10.1051/0004-6361/202450497
2307887,https://doi.org/10.1051/0004-6361/202450497
0905844,https://doi.org/10.1051/0004-6361/202450497
1228509,https://doi.org/10.1051/0004-6361/202450497
1935980,https://doi.org/10.1051/0004-6361/202450497
1248097,https://doi.org/10.1051/0004-6361/202450497
1228509,https://doi.org/10.1051/0004-6361/202450497
0922984,https://doi.org/10.1051/0004-6361/202450497
0352953,https://doi.org/10.1051/0004-6361/202450497
1140030,https://doi.org/10.1051/0004-6361/202450497
1615796,https://doi.org/10.1051/0004-6361/202450497
1614868,https://doi.org/10.1051/0004-6361/202450497
2307887,https://doi.org/10.1051/0004-6361/202450497
1310896,https://doi.org/10.1051/0004-6361/202450497
1207752,https://doi.org/10.1051/0004-6361/202450497
1935980,https://doi.org/10.1051/0004-6361/202450497
DEAC0207CH11359,https://doi.org/10.1051/0004-6361/202450497
1743747,https://doi.org/10.1051/0004-6361/202450497
2401752,https://doi.org/10.1051/0004-6361/202450497
DEAC0500OR22725,https://doi.org/10.1051/0004-6361/202450497
0922984,https://doi.org/10.1051/0004-6361/202450497
0352953,https://doi.org/10.1051/0004-6361/202450497
1126433,https://doi.org/10.1051/0004-6361/202450497
1726637,https://doi.org/10.1051/0004-6361/202450497
1726637,https://doi.org/10.1051/0004-6361/202450497
1816420,https://doi.org/10.1051/0004-6361/202450497
DEAC0205CH11231,https://doi.org/10.1051/0004-6361/202450497
1126433,https://doi.org/10.1051/0004-6361/202450497
1816420,https://doi.org/10.1051/0004-6361/202450497
1207752,https://doi.org/10.1051/0004-6361/202450497
1716327,https://doi.org/10.1051/0004-6361/202450497
1903847,https://doi.org/10.1051/0004-6361/202450497
1743747,https://doi.org/10.1051/0004-6361/202450497
1138766,https://doi.org/10.1093/mnras/stz1539
1138766,https://doi.org/10.1093/mnras/stz1539
1536171,https://doi.org/10.1093/mnras/stz1539
1536171,https://doi.org/10.1093/mnras/stz1539
1409093,https://doi.org/10.1103/physrevlett.121.128002
1138766,https://doi.org/10.1093/mnras/stz1470
1605283,https://doi.org/10.1103/physrevlett.121.128002
1420382,https://doi.org/10.1038/s41467-019-14208-9
1605428,https://doi.org/10.1103/physrevlett.121.128002
1138766,https://doi.org/10.1103/physrevd.100.063519
1420382,https://doi.org/10.1038/s41467-019-14208-9
1420382,https://doi.org/10.1038/s41467-019-14208-9
DEAC0207CH11359,https://doi.org/10.1093/mnras/stz1539
1610737,https://doi.org/10.1038/s41467-019-14208-9
1610737,https://doi.org/10.1038/s41467-019-14208-9
1536171,https://doi.org/10.1093/mnras/stz1470
1536171,https://doi.org/10.1103/physrevd.100.063519
1440226,https://doi.org/10.1103/physrevd.100.063519
1536171,https://doi.org/10.1093/mnras/stz2805
1138766,https://doi.org/10.1093/mnras/stz2805
1138766,https://doi.org/10.1093/mnras/staa526
1138766,https://doi.org/10.1093/mnras/stz2805
DESC0007901,https://doi.org/10.1093/mnras/stz2805
DEAC0207CH11359,https://doi.org/10.1093/mnras/stz2805
1138766,https://doi.org/10.1093/mnras/staa526
1536171,https://doi.org/10.1093/mnras/stz2805
1536171,https://doi.org/10.1093/mnras/staa1157
1536171,https://doi.org/10.1093/mnras/staa1157
1420382,https://doi.org/10.1371/journal.pcbi.1006351
1420382,https://doi.org/10.1371/journal.pcbi.1006351
1138766,https://doi.org/10.1093/mnras/staa1157
1138766,https://doi.org/10.1093/mnras/staa1157
1068620,https://doi.org/10.1002/hipo.23020
SEV-2017-0709,https://doi.org/10.3847/1538-3881/ad5bdb
DEAC0207CH11359,https://doi.org/10.1093/mnras/staa1157
1068620,https://doi.org/10.1002/hipo.23020
1610737,https://doi.org/10.7554/elife.42599
1502851,https://doi.org/10.7554/elife.42599
1806818,https://doi.org/10.7554/elife.42599
1420382,https://doi.org/10.7554/elife.42599
1752024,https://doi.org/10.7554/elife.42599
ST/M003981/1,https://doi.org/10.1016/j.astropartphys.2020.102480
ST/M003655/1,https://doi.org/10.1016/j.astropartphys.2020.102480
ST/M003469/1,https://doi.org/10.1016/j.astropartphys.2020.102480
ST/M003639/1,https://doi.org/10.1016/j.astropartphys.2020.102480
DEAC0276SF00515,https://doi.org/10.1016/j.astropartphys.2020.102480
ST/M003604/1,https://doi.org/10.1016/j.astropartphys.2020.102480
DEAC0207CH11359,https://doi.org/10.1016/j.astropartphys.2020.102480
1420382,https://doi.org/10.3389/fphy.2018.00075
1420382,https://doi.org/10.3389/fphy.2018.00075
1344203,https://doi.org/10.3389/fphy.2018.00075
ST/M003744/1,https://doi.org/10.1016/j.astropartphys.2020.102480
DEAC5207NA27344,https://doi.org/10.1016/j.astropartphys.2020.102480
DEAC0205CH11231,https://doi.org/10.1016/j.astropartphys.2020.102480
1344203,https://doi.org/10.3389/fphy.2018.00075
1420382,https://doi.org/10.3389/fphy.2018.00075
2004400,https://doi.org/10.1103/physrevresearch.4.023043
2004566,https://doi.org/10.1103/physrevresearch.4.023043
2004400,https://doi.org/10.1103/physrevresearch.4.023043
2004417,https://doi.org/10.1103/physrevresearch.4.023043
2004417,https://doi.org/10.1103/physrevresearch.4.023043
2004566,https://doi.org/10.1103/physrevresearch.4.023043
2004566,https://doi.org/10.1103/physrevresearch.4.023043
1420382,https://doi.org/10.1002/anie.201806992
1420382,https://doi.org/10.1002/ange.201814552
2004380,https://doi.org/10.1103/physrevx.12.031006
2004617,https://doi.org/10.1103/physrevx.12.031006
1517823,https://doi.org/10.1007/s10640-020-00525-x
1420570,https://doi.org/10.1103/physrevx.12.031006
1053842,https://doi.org/10.1007/jhep11(2018)168
1068620,https://doi.org/10.1007/jhep11(2018)168
1053842,https://doi.org/10.1007/jhep11(2018)168
2011846,https://doi.org/10.1103/physrevx.12.031006
1053842,https://doi.org/10.1007/jhep11(2018)168
1822020,https://doi.org/10.1103/physrevlett.126.218005
0820484,https://doi.org/10.1103/physrevx.12.031006
1420382,https://doi.org/10.1016/j.bpj.2017.11.3782
1157716,https://doi.org/10.1016/j.bpj.2017.11.3782
1138766,https://doi.org/10.1093/mnras/stz2398
1450141,https://doi.org/10.1093/mnras/stz2483
1312329,https://doi.org/10.1093/mnras/stz2483
1536171,https://doi.org/10.1093/mnras/stz2398
1536171,https://doi.org/10.1093/mnras/stz2483
1536171,https://doi.org/10.1093/mnras/stz2483
1450141,https://doi.org/10.1093/mnras/stz2483
DEAC0276SF00515,https://doi.org/10.1093/mnras/stz2483
DEAC0207CH11359,https://doi.org/10.1093/mnras/stz2483
1312329,https://doi.org/10.1093/mnras/stz2483
1138766,https://doi.org/10.1093/mnras/stz2483
1138766,https://doi.org/10.1093/mnras/stz2483
1502851,https://doi.org/10.1103/physrevlett.123.038102
1536171,https://doi.org/10.1093/mnras/staa1812
1536171,https://doi.org/10.1093/mnras/staa1812
DEAC0207CH11359,https://doi.org/10.1093/mnras/staa1812
MDM-2015-0509,https://doi.org/10.1093/mnras/stz1539
ESP2015-66861,https://doi.org/10.1093/mnras/stz1539
MDM-2015-0509,https://doi.org/10.1093/mnras/stz2805
ESP2015-66861,https://doi.org/10.1093/mnras/stz2805
1138766,https://doi.org/10.1093/mnras/staa1812
1138766,https://doi.org/10.1093/mnras/staa1812
MDM-2015-0509,https://doi.org/10.1093/mnras/staa1157
SEV-2016-0588,https://doi.org/10.1093/mnras/stz1539
1536171,https://doi.org/10.1093/mnras/sty1970
SEV-2016-0588,https://doi.org/10.1093/mnras/staa1157
SEV-2016-0597,https://doi.org/10.1093/mnras/staa1157
SEV-2016-0588,https://doi.org/10.1093/mnras/stz2805
1536171,https://doi.org/10.1093/mnras/sty1970
ESP2015-66861,https://doi.org/10.1093/mnras/staa1157
MDM-2015-0509,https://doi.org/10.1007/jhep07(2021)005
1138766,https://doi.org/10.1093/mnras/sty1970
1855914,https://doi.org/10.1039/d0sm01316a
1920147,https://doi.org/10.1039/d0sm01316a
1138766,https://doi.org/10.1093/mnras/sty1970
1810077,https://doi.org/10.1039/d0sm01316a
DEAC0207CH11359,https://doi.org/10.1093/mnras/sty1970
1420382,https://doi.org/10.1039/d0sm01316a
1856484,https://doi.org/10.1126/sciadv.aaz9125
GM007122,https://doi.org/10.7554/elife.69597
1068620,https://doi.org/10.1103/physreve.104.024211
1420382,https://doi.org/10.1103/physreve.104.024211
2011846,https://doi.org/10.7554/elife.69597
1856484,https://doi.org/10.1103/physreve.104.024211
2011846,https://doi.org/10.7554/elife.69597
ESP2015-66861,https://doi.org/10.1093/mnras/stz2483
SEV-2016-0597,https://doi.org/10.1093/mnras/stz2483
SEV-2016-0588,https://doi.org/10.1093/mnras/stz2483
MDM-2015-0509,https://doi.org/10.1093/mnras/stz2483
2011846,https://doi.org/10.7554/elife.69597
1536171,https://doi.org/10.1093/mnras/stz1514
1138766,https://doi.org/10.1093/mnras/stz1514
1138766,https://doi.org/10.1093/mnras/stz1514
1536171,https://doi.org/10.1093/mnras/stz1514
DEAC0207CH11359,https://doi.org/10.1093/mnras/stz1514
1536171,https://doi.org/10.1093/mnras/sty2522
1138766,https://doi.org/10.1093/mnras/sty2522
1536171,https://doi.org/10.1093/mnras/sty2522
DEAC0207CH11359,https://doi.org/10.1093/mnras/sty2522
1138766,https://doi.org/10.1093/mnras/sty2522
ST/M003981/1,https://doi.org/10.1103/physrevc.102.014602
ST/M003469/1,https://doi.org/10.1103/physrevc.102.014602
ST/M003639/1,https://doi.org/10.1103/physrevc.102.014602
ST/M003655/1,https://doi.org/10.1103/physrevc.102.014602
DEAC0276SF00515,https://doi.org/10.1103/physrevc.102.014602
ST/M003604/1,https://doi.org/10.1103/physrevc.102.014602
DEAC0207CH11359,https://doi.org/10.1103/physrevc.102.014602
2046099,https://doi.org/10.1039/d1mh01163d
ST/M003744/1,https://doi.org/10.1103/physrevc.102.014602
DEAC0205CH11231,https://doi.org/10.1103/physrevc.102.014602
DEAC5207NA27344,https://doi.org/10.1103/physrevc.102.014602
1420382,https://doi.org/10.1091/mbc.e19-12-0693
DESC0012704,https://doi.org/10.1103/physrevc.102.014602
1420382,https://doi.org/10.1091/mbc.e19-12-0693
1417750,https://doi.org/10.1128/mbio.01007-20
1651117,https://doi.org/10.1128/mbio.01007-20
1541959,https://doi.org/10.1128/mbio.01007-20
1855914,https://doi.org/10.1039/d0sm01162b
1420382,https://doi.org/10.1039/d0sm01162b
2026782,https://doi.org/10.1039/d0sm01162b
2011846,https://doi.org/10.1039/d0sm01162b
1919928,https://doi.org/10.1093/biosci/biab125
2048631,https://doi.org/10.1029/2021gl097345
1431518,https://doi.org/10.1029/2021gl097345
1256620,https://doi.org/10.1029/2021gl097345
1851520,https://doi.org/10.1029/2021gl097345
1536171,https://doi.org/10.1093/mnras/staa645
1536171,https://doi.org/10.1093/mnras/staa645
DEAC0207CH11359,https://doi.org/10.1093/mnras/staa645
1138766,https://doi.org/10.1093/mnras/staa645
1715579,https://doi.org/10.1093/mnras/staa645
1238877,https://doi.org/10.1093/mnras/staa645
1715579,https://doi.org/10.1093/mnras/staa645
1138766,https://doi.org/10.1093/mnras/staa645
2010766,https://doi.org/10.7554/elife.68424
1610737,https://doi.org/10.7554/elife.68424
1748958,https://doi.org/10.1007/s00220-022-04476-w
2011846,https://doi.org/10.1002/anie.202300723
2011846,https://doi.org/10.1002/anie.202300723
2142887,https://doi.org/10.1002/anie.202300723
1726346,https://doi.org/10.1002/anie.202300723
2142887,https://doi.org/10.1002/anie.202300723
1610737,https://doi.org/10.1016/j.isci.2021.102354
1548297,https://doi.org/10.1016/j.isci.2021.102354
1312651,https://doi.org/10.1051/0004-6361/201936622
1420382,https://doi.org/10.1016/j.isci.2021.102354
SEV-2016-0597,https://doi.org/10.1093/mnras/staa1812
MDM-2015-0509,https://doi.org/10.1093/mnras/sty1970
SEV-2016-0588,https://doi.org/10.1093/mnras/stz1514
ESP2015-66861,https://doi.org/10.1093/mnras/staa1812
SEV-2016-0588,https://doi.org/10.1093/mnras/sty1970
ESP2015-66861,https://doi.org/10.1093/mnras/sty1970
MDM-2015-0509,https://doi.org/10.1093/mnras/staa1812
ESP2015-66861,https://doi.org/10.1093/mnras/stz1514
1144085,https://doi.org/10.1051/0004-6361/201936622
1207704,https://doi.org/10.1051/0004-6361/201936622
1548562,https://doi.org/10.1051/0004-6361/201936622
MDM-2015-0509,https://doi.org/10.1093/mnras/stz1514
SEV-2016-0588,https://doi.org/10.1093/mnras/sty2522
SEV-2016-0588,https://doi.org/10.1093/mnras/staa1812
1743442,https://doi.org/10.1051/0004-6361/201936622
ESP2013-48274-C3-1-P,https://doi.org/10.1093/mnras/sty2522
1615796,https://doi.org/10.1051/0004-6361/201936622
1265383,https://doi.org/10.1051/0004-6361/201936622
1144085,https://doi.org/10.1051/0004-6361/201936622
1140030,https://doi.org/10.1051/0004-6361/201936622
0705062,https://doi.org/10.1051/0004-6361/201936622
1743442,https://doi.org/10.1051/0004-6361/201936622
0735191,https://doi.org/10.1051/0004-6361/201936622
MDM-2015-0509,https://doi.org/10.1093/mnras/sty2522
ESP2015-66861,https://doi.org/10.1093/mnras/sty2522
1715061,https://doi.org/10.1051/0004-6361/201936622
1310896,https://doi.org/10.1051/0004-6361/201936622
0096454,https://doi.org/10.1051/0004-6361/201936622
0705062,https://doi.org/10.1051/0004-6361/201936622
1440254,https://doi.org/10.1051/0004-6361/201936622
1715061,https://doi.org/10.1051/0004-6361/201936622
1548562,https://doi.org/10.1051/0004-6361/201936622
SEV-2016-0588,https://doi.org/10.1093/mnras/staa645
1207730,https://doi.org/10.1051/0004-6361/201936622
1548562,https://doi.org/10.1051/0004-6361/201936622
1207730,https://doi.org/10.1051/0004-6361/201936622
0905844,https://doi.org/10.1051/0004-6361/201936622
1548562,https://doi.org/10.1051/0004-6361/201936622
1207704,https://doi.org/10.1051/0004-6361/201936622
1716327,https://doi.org/10.1051/0004-6361/201936622
ESP2015-66861,https://doi.org/10.1093/mnras/staa645
1903847,https://doi.org/10.1051/0004-6361/201936622
MDM-2015-0509,https://doi.org/10.1093/mnras/staa645
1312651,https://doi.org/10.1051/0004-6361/201936622
0905844,https://doi.org/10.1051/0004-6361/201936622
1140030,https://doi.org/10.1051/0004-6361/201936622
1615796,https://doi.org/10.1051/0004-6361/201936622
0735191,https://doi.org/10.1051/0004-6361/201936622
1228509,https://doi.org/10.1051/0004-6361/201936622
1248097,https://doi.org/10.1051/0004-6361/201936622
1248097,https://doi.org/10.1051/0004-6361/201936622
1743747,https://doi.org/10.1051/0004-6361/201936622
0922984,https://doi.org/10.1051/0004-6361/201936622
1228509,https://doi.org/10.1051/0004-6361/201936622
0352953,https://doi.org/10.1051/0004-6361/201936622
0735191,https://doi.org/10.1051/0004-6361/201936622
1337663,https://doi.org/10.1051/0004-6361/201936622
1310896,https://doi.org/10.1051/0004-6361/201936622
1207752,https://doi.org/10.1051/0004-6361/201936622
0922984,https://doi.org/10.1051/0004-6361/201936622
0352953,https://doi.org/10.1051/0004-6361/201936622
1126433,https://doi.org/10.1051/0004-6361/201936622
1207752,https://doi.org/10.1051/0004-6361/201936622
1126433,https://doi.org/10.1051/0004-6361/201936622
1207704,https://doi.org/10.1051/0004-6361/201936622
1903847,https://doi.org/10.1051/0004-6361/201936622
1312651,https://doi.org/10.1051/0004-6361/201936622
1816420,https://doi.org/10.1051/0004-6361/201936622
1816420,https://doi.org/10.1051/0004-6361/201936622
1144085,https://doi.org/10.1051/0004-6361/201936622
1716327,https://doi.org/10.1051/0004-6361/201936622
1265383,https://doi.org/10.1051/0004-6361/201936622
1743747,https://doi.org/10.1051/0004-6361/201936622
1615796,https://doi.org/10.1051/0004-6361/201936622
1144085,https://doi.org/10.1051/0004-6361/201936622
1743442,https://doi.org/10.1051/0004-6361/201936622
1743442,https://doi.org/10.1051/0004-6361/201936622
1140030,https://doi.org/10.1051/0004-6361/201936622
1440254,https://doi.org/10.1051/0004-6361/201936622
1715061,https://doi.org/10.1051/0004-6361/201936622
0705062,https://doi.org/10.1051/0004-6361/201936622
0096454,https://doi.org/10.1051/0004-6361/201936622
1310896,https://doi.org/10.1051/0004-6361/201936622
0705062,https://doi.org/10.1051/0004-6361/201936622
1548562,https://doi.org/10.1051/0004-6361/201936622
1548562,https://doi.org/10.1051/0004-6361/201936622
1715061,https://doi.org/10.1051/0004-6361/201936622
1548562,https://doi.org/10.1051/0004-6361/201936622
0905844,https://doi.org/10.1051/0004-6361/201936622
1716327,https://doi.org/10.1051/0004-6361/201936622
1207730,https://doi.org/10.1051/0004-6361/201936622
1207730,https://doi.org/10.1051/0004-6361/201936622
1207704,https://doi.org/10.1051/0004-6361/201936622
1903847,https://doi.org/10.1051/0004-6361/201936622
0905844,https://doi.org/10.1051/0004-6361/201936622
1248097,https://doi.org/10.1051/0004-6361/201936622
1228509,https://doi.org/10.1051/0004-6361/201936622
1248097,https://doi.org/10.1051/0004-6361/201936622
0735191,https://doi.org/10.1051/0004-6361/201936622
1140030,https://doi.org/10.1051/0004-6361/201936622
0922984,https://doi.org/10.1051/0004-6361/201936622
1312651,https://doi.org/10.1051/0004-6361/201936622
1615796,https://doi.org/10.1051/0004-6361/201936622
1228509,https://doi.org/10.1051/0004-6361/201936622
1337663,https://doi.org/10.1051/0004-6361/201936622
0352953,https://doi.org/10.1051/0004-6361/201936622
1743747,https://doi.org/10.1051/0004-6361/201936622
1310896,https://doi.org/10.1051/0004-6361/201936622
0352953,https://doi.org/10.1051/0004-6361/201936622
1126433,https://doi.org/10.1051/0004-6361/201936622
0922984,https://doi.org/10.1051/0004-6361/201936622
0735191,https://doi.org/10.1051/0004-6361/201936622
1207752,https://doi.org/10.1051/0004-6361/201936622
1120938,https://doi.org/10.1186/s13064-018-0113-x
1207752,https://doi.org/10.1051/0004-6361/201936622
1420382,https://doi.org/10.1002/anie.201905230
1917671,https://doi.org/10.3390/rs13204109
1849921,https://doi.org/10.3390/rs13204109
1816420,https://doi.org/10.1051/0004-6361/201936622
1849921,https://doi.org/10.3390/rs13204109
1903847,https://doi.org/10.1051/0004-6361/201936622
1816420,https://doi.org/10.1051/0004-6361/201936622
1126433,https://doi.org/10.1051/0004-6361/201936622
1716327,https://doi.org/10.1051/0004-6361/201936622
2011846,https://doi.org/10.1039/d1sm01289d
2009401,https://doi.org/10.1093/mnras/stab239
1917671,https://doi.org/10.3390/rs13204109
1743747,https://doi.org/10.1051/0004-6361/201936622
0607438,https://doi.org/10.1093/mnras/staa1402
1516997,https://doi.org/10.1093/mnras/stab239
0306969,https://doi.org/10.1093/mnras/staa1402
0306969,https://doi.org/10.1093/mnras/staa1402
1008343,https://doi.org/10.1093/mnras/staa1402
0607438,https://doi.org/10.1093/mnras/staa1402
1211916,https://doi.org/10.1093/mnras/staa1402
1420382,https://doi.org/10.1038/s41467-018-05260-y
1207704,https://doi.org/10.3847/2041-8213/ac65eb
1536171,https://doi.org/10.1093/mnras/staa1402
1211916,https://doi.org/10.1093/mnras/staa1402
1138766,https://doi.org/10.1093/mnras/staa1402
1008343,https://doi.org/10.1093/mnras/staa1402
1238877,https://doi.org/10.1093/mnras/staa1402
1144085,https://doi.org/10.3847/2041-8213/ac65eb
1238877,https://doi.org/10.1093/mnras/staa1402
1548562,https://doi.org/10.3847/2041-8213/ac65eb
1615796,https://doi.org/10.3847/2041-8213/ac65eb
1265383,https://doi.org/10.3847/2041-8213/ac65eb
1743442,https://doi.org/10.3847/2041-8213/ac65eb
1140030,https://doi.org/10.3847/2041-8213/ac65eb
1144085,https://doi.org/10.3847/2041-8213/ac65eb
1818253,https://doi.org/10.3847/2041-8213/ac65eb
0735191,https://doi.org/10.3847/2041-8213/ac65eb
0705062,https://doi.org/10.3847/2041-8213/ac65eb
1743442,https://doi.org/10.3847/2041-8213/ac65eb
2034306,https://doi.org/10.3847/2041-8213/ac65eb
1310896,https://doi.org/10.3847/2041-8213/ac65eb
1715061,https://doi.org/10.3847/2041-8213/ac65eb
1818253,https://doi.org/10.3847/2041-8213/ac65eb
0096454,https://doi.org/10.3847/2041-8213/ac65eb
0705062,https://doi.org/10.3847/2041-8213/ac65eb
1548562,https://doi.org/10.3847/2041-8213/ac65eb
0905844,https://doi.org/10.3847/2041-8213/ac65eb
1548562,https://doi.org/10.3847/2041-8213/ac65eb
1715061,https://doi.org/10.3847/2041-8213/ac65eb
1548562,https://doi.org/10.3847/2041-8213/ac65eb
1207730,https://doi.org/10.3847/2041-8213/ac65eb
1207730,https://doi.org/10.3847/2041-8213/ac65eb
1207704,https://doi.org/10.3847/2041-8213/ac65eb
0905844,https://doi.org/10.3847/2041-8213/ac65eb
1716327,https://doi.org/10.3847/2041-8213/ac65eb
1903847,https://doi.org/10.3847/2041-8213/ac65eb
1615796,https://doi.org/10.3847/2041-8213/ac65eb
1228509,https://doi.org/10.3847/2041-8213/ac65eb
0735191,https://doi.org/10.3847/2041-8213/ac65eb
0922984,https://doi.org/10.3847/2041-8213/ac65eb
1140030,https://doi.org/10.3847/2041-8213/ac65eb
1614868,https://doi.org/10.3847/2041-8213/ac65eb
1248097,https://doi.org/10.3847/2041-8213/ac65eb
1228509,https://doi.org/10.3847/2041-8213/ac65eb
0735191,https://doi.org/10.3847/2041-8213/ac65eb
0352953,https://doi.org/10.3847/2041-8213/ac65eb
1310896,https://doi.org/10.3847/2041-8213/ac65eb
0922984,https://doi.org/10.3847/2041-8213/ac65eb
1207752,https://doi.org/10.3847/2041-8213/ac65eb
0352953,https://doi.org/10.3847/2041-8213/ac65eb
1126433,https://doi.org/10.3847/2041-8213/ac65eb
DEAC0500OR22725,https://doi.org/10.3847/2041-8213/ac65eb
1207752,https://doi.org/10.3847/2041-8213/ac65eb
1126433,https://doi.org/10.3847/2041-8213/ac65eb
1420382,https://doi.org/10.1103/physrevresearch.2.013260
1903847,https://doi.org/10.3847/2041-8213/ac65eb
1716327,https://doi.org/10.3847/2041-8213/ac65eb
1748958,https://doi.org/10.1103/physrevresearch.2.013260
1420382,https://doi.org/10.1103/physrevresearch.2.013260
1748958,https://doi.org/10.1103/physrevresearch.2.013260
0200767,https://doi.org/10.1016/j.worlddev.2017.12.021
0111905,https://doi.org/10.1016/j.worlddev.2017.12.021
0650378,https://doi.org/10.1016/j.worlddev.2017.12.021
0552296,https://doi.org/10.1016/j.worlddev.2017.12.021
1852617,https://doi.org/10.3847/2041-8213/ac65eb
1147707,https://doi.org/10.1080/13825585.2019.1620913
1548562,https://doi.org/10.3847/2041-8213/ac6584
0650378,https://doi.org/10.1016/j.worlddev.2017.12.021
1265383,https://doi.org/10.3847/2041-8213/ac6584
1743442,https://doi.org/10.3847/2041-8213/ac6584
1818253,https://doi.org/10.3847/2041-8213/ac6584
1743442,https://doi.org/10.3847/2041-8213/ac6584
0735191,https://doi.org/10.3847/2041-8213/ac6584
1818253,https://doi.org/10.3847/2041-8213/ac6584
1548562,https://doi.org/10.3847/2041-8213/ac6584
1548562,https://doi.org/10.3847/2041-8213/ac6584
1548562,https://doi.org/10.3847/2041-8213/ac6584
0735191,https://doi.org/10.3847/2041-8213/ac6584
1917671,https://doi.org/10.3390/rs13234731
0735191,https://doi.org/10.3847/2041-8213/ac6584
1207704,https://doi.org/10.3847/2041-8213/ac6615
1144085,https://doi.org/10.3847/2041-8213/ac6615
1138766,https://doi.org/10.1093/mnras/stz2288
1548562,https://doi.org/10.3847/2041-8213/ac6615
1536171,https://doi.org/10.1093/mnras/stz2288
