award,asset_id,doi,initial_funder_id,initial_funder_name,final_funder_name,final_funder_id,handler,change_handler
DMS-2154242,9924340061601921,https://doi.org/10.1007/978-3-031-49275-4_8,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1506328,9924550657301921,https://doi.org/10.1016/j.topol.2023.108485,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1952755,9924550657301921,https://doi.org/10.1016/j.topol.2023.108485,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
AST-1515015,9924552845801921,https://doi.org/10.1016/j.icarus.2019.113433,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
AST-1536171,9924552845801921,https://doi.org/10.1016/j.icarus.2019.113433,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DGE 1256260,9924552845801921,https://doi.org/10.1016/j.icarus.2019.113433,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
AST-1138766,9924552845801921,https://doi.org/10.1016/j.icarus.2019.113433,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1913093,9924148966701921,https://doi.org/10.1007/s00285-021-01709-9,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1913093,9924148966701921,https://doi.org/10.1007/s00285-021-01709-9,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1420382,9924277449001921,https://doi.org/10.1073/pnas.2204453119,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR-2011846,9924277449001921,https://doi.org/10.1073/pnas.2204453119,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2011846,9924277449001921,https://doi.org/10.1073/pnas.2204453119,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
NSF-DMR-1905384,9924277449001921,https://doi.org/10.1073/pnas.2204453119,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1905384,9924277449001921,https://doi.org/10.1073/pnas.2204453119,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR-1420382,9924277449001921,https://doi.org/10.1073/pnas.2204453119,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1748958,9924277449001921,https://doi.org/10.1073/pnas.2204453119,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
CMMI-2020098,9924277449001921,https://doi.org/10.1073/pnas.2204453119,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS‐1802242,9924179953501921,https://doi.org/10.1112/blms.12680,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2203261,9924316155701921,https://doi.org/10.24963/ijcai.2022/755,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1814825,9924316155701921,https://doi.org/10.24963/ijcai.2022/755,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2214376,9924316155701921,https://doi.org/10.24963/ijcai.2022/755,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2217239,9924316155701921,https://doi.org/10.24963/ijcai.2022/755,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2218762,9924316155701921,https://doi.org/10.24963/ijcai.2022/755,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
CNS-1814825,9924316155701921,https://doi.org/10.24963/ijcai.2022/755,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
CMMI-2146076,9924316155701921,https://doi.org/10.24963/ijcai.2022/755,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2209814,9924316155701921,https://doi.org/10.24963/ijcai.2022/755,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2203262,9924316155701921,https://doi.org/10.24963/ijcai.2022/755,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2146076,9924316155701921,https://doi.org/10.24963/ijcai.2022/755,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
IIS-2209814,9924316155701921,https://doi.org/10.24963/ijcai.2022/755,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
OAC-2218762,9924316155701921,https://doi.org/10.24963/ijcai.2022/755,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
IIS-2217239,9924316155701921,https://doi.org/10.24963/ijcai.2022/755,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2027127,9924316155701921,https://doi.org/10.24963/ijcai.2022/755,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
IIS-2214376,9924316155701921,https://doi.org/10.24963/ijcai.2022/755,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1644666,9924286255601921,https://doi.org/10.1038/s42004-023-00994-3,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS‐2155111,9924282461501921,https://doi.org/10.1112/mtk.12221,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS‐1900560,9924282461501921,https://doi.org/10.1112/mtk.12221,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
IOS 1557781,9924111116201921,https://doi.org/10.1101/2022.04.05.487046,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
IOS 1557781,9924086592201921,https://doi.org/10.1101/2020.01.20.912709,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
IBN180002,9924345252801921,https://doi.org/10.1101/2024.04.01.587593,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1420382,9923970785701921,https://doi.org/10.1101/663534,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR-1610737,9923970785701921,https://doi.org/10.1101/663534,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
MRSEC DMR-1420382,9923970785701921,https://doi.org/10.1101/663534,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1610737,9923970785701921,https://doi.org/10.1101/663534,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR-1420382,9923970785701921,https://doi.org/10.1101/663534,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
OCE-1837116,9924282682501921,https://doi.org/10.1101/2023.08.03.551874,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1837116,9924282682501921,https://doi.org/10.1101/2023.08.03.551874,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DE-AC02-06CH11357,9924282682501921,https://doi.org/10.1101/2023.08.03.551874,F4320306076,National Science Foundation,U.S. Department of Energy,F4320306084,<function extract_US_Spending_award at 0x12f3c00e0>,True
1921065,9924456565301921,https://doi.org/10.1101/2024.06.14.598883,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
IOS-1921065,9924456565301921,https://doi.org/10.1101/2024.06.14.598883,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1921677,9924210439901921,https://doi.org/10.1101/2023.03.08.531771,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1420382,9924086776601921,https://doi.org/10.1101/457135,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
MCB090163,9924086776601921,https://doi.org/10.1101/457135,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1610384,9924086776601921,https://doi.org/10.1101/457135,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR-1420382,9924086776601921,https://doi.org/10.1101/457135,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1933525,9924318687301921,https://doi.org/10.20944/preprints202212.0062.v1,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
NSF OAC 1920147,9924318687301921,https://doi.org/10.20944/preprints202212.0062.v1,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1920147,9924318687301921,https://doi.org/10.20944/preprints202212.0062.v1,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
OAC 1920147,9924318687301921,https://doi.org/10.20944/preprints202212.0062.v1,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
CHE-1362477,9923957795901921,https://doi.org/10.1103/physreve.97.052214,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1613035,9924086625301921,https://doi.org/10.3390/e22030291,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1712714,9924086625301921,https://doi.org/10.3390/e22030291,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
OAC-1920147,9924086625301921,https://doi.org/10.3390/e22030291,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1420382,9924086781801921,https://doi.org/10.1039/c9sm01054h,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
NSF-DMR-1609742,9924086781801921,https://doi.org/10.1039/c9sm01054h,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1609742,9924086781801921,https://doi.org/10.1039/c9sm01054h,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
NSF-MRSEC-1420382,9924086781801921,https://doi.org/10.1039/c9sm01054h,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
MRSEC-1420382,9924086781801921,https://doi.org/10.1039/c9sm01054h,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
